Fecha "Riesgo País"
2007-01-29T00:00:00Z 885
2007-01-30T00:00:00Z 812
2007-01-31T00:00:00Z 822
2007-02-01T00:00:00Z 784
2007-02-02T00:00:00Z 788
2007-02-03T00:00:00Z 788
2007-02-04T00:00:00Z 788
2007-02-05T00:00:00Z 795
2007-02-06T00:00:00Z 807
2007-02-07T00:00:00Z 818
2007-02-08T00:00:00Z 790
2007-02-09T00:00:00Z 808
2007-02-10T00:00:00Z 808
2007-02-11T00:00:00Z 808
2007-02-12T00:00:00Z 760
2007-02-13T00:00:00Z 761
2007-02-14T00:00:00Z 696
2007-02-15T00:00:00Z 720
2007-02-16T00:00:00Z 723
2007-02-17T00:00:00Z 723
2007-02-18T00:00:00Z 723
2007-02-19T00:00:00Z 723
2007-02-20T00:00:00Z 719
2007-02-21T00:00:00Z 697
2007-02-22T00:00:00Z 678
2007-02-23T00:00:00Z 683
2007-02-24T00:00:00Z 683
2007-02-25T00:00:00Z 683
2007-02-26T00:00:00Z 686
2007-02-27T00:00:00Z 740
2007-02-28T00:00:00Z 717
2007-03-01T00:00:00Z 717
2007-03-02T00:00:00Z 716
2007-03-03T00:00:00Z 716
2007-03-04T00:00:00Z 716
2007-03-05T00:00:00Z 719
2007-03-06T00:00:00Z 725
2007-03-07T00:00:00Z 717
2007-03-08T00:00:00Z 712
2007-03-09T00:00:00Z 706
2007-03-10T00:00:00Z 706
2007-03-11T00:00:00Z 706
2007-03-12T00:00:00Z 701
2007-03-13T00:00:00Z 712
2007-03-14T00:00:00Z 704
2007-03-15T00:00:00Z 708
2007-03-16T00:00:00Z 705
2007-03-17T00:00:00Z 705
2007-03-18T00:00:00Z 705
2007-03-19T00:00:00Z 702
2007-03-20T00:00:00Z 701
2007-03-21T00:00:00Z 698
2007-03-22T00:00:00Z 684
2007-03-23T00:00:00Z 672
2007-03-24T00:00:00Z 672
2007-03-25T00:00:00Z 672
2007-03-26T00:00:00Z 664
2007-03-27T00:00:00Z 658
2007-03-28T00:00:00Z 661
2007-03-29T00:00:00Z 659
2007-03-30T00:00:00Z 650
2007-03-31T00:00:00Z 650
2007-04-01T00:00:00Z 650
2007-04-02T00:00:00Z 652
2007-04-03T00:00:00Z 650
2007-04-04T00:00:00Z 647
2007-04-05T00:00:00Z 647
2007-04-06T00:00:00Z 647
2007-04-07T00:00:00Z 647
2007-04-08T00:00:00Z 647
2007-04-09T00:00:00Z 633
2007-04-10T00:00:00Z 615
2007-04-11T00:00:00Z 605
2007-04-12T00:00:00Z 611
2007-04-13T00:00:00Z 605
2007-04-14T00:00:00Z 605
2007-04-15T00:00:00Z 605
2007-04-16T00:00:00Z 604
2007-04-17T00:00:00Z 600
2007-04-18T00:00:00Z 598
2007-04-19T00:00:00Z 592
2007-04-20T00:00:00Z 581
2007-04-21T00:00:00Z 581
2007-04-22T00:00:00Z 581
2007-04-23T00:00:00Z 586
2007-04-24T00:00:00Z 586
2007-04-25T00:00:00Z 592
2007-04-26T00:00:00Z 609
2007-04-27T00:00:00Z 601
2007-04-28T00:00:00Z 601
2007-04-29T00:00:00Z 601
2007-04-30T00:00:00Z 600
2007-05-01T00:00:00Z 603
2007-05-02T00:00:00Z 610
2007-05-03T00:00:00Z 616
2007-05-04T00:00:00Z 648
2007-05-05T00:00:00Z 648
2007-05-06T00:00:00Z 648
2007-05-07T00:00:00Z 635
2007-05-08T00:00:00Z 621
2007-05-09T00:00:00Z 626
2007-05-10T00:00:00Z 644
2007-05-11T00:00:00Z 642
2007-05-12T00:00:00Z 642
2007-05-13T00:00:00Z 642
2007-05-14T00:00:00Z 636
2007-05-15T00:00:00Z 641
2007-05-16T00:00:00Z 617
2007-05-17T00:00:00Z 633
2007-05-18T00:00:00Z 612
2007-05-19T00:00:00Z 612
2007-05-20T00:00:00Z 612
2007-05-21T00:00:00Z 614
2007-05-22T00:00:00Z 609
2007-05-23T00:00:00Z 608
2007-05-24T00:00:00Z 620
2007-05-25T00:00:00Z 622
2007-05-26T00:00:00Z 622
2007-05-27T00:00:00Z 622
2007-05-28T00:00:00Z 622
2007-05-29T00:00:00Z 627
2007-05-30T00:00:00Z 639
2007-05-31T00:00:00Z 620
2007-06-01T00:00:00Z 618
2007-06-02T00:00:00Z 618
2007-06-03T00:00:00Z 618
2007-06-04T00:00:00Z 621
2007-06-05T00:00:00Z 625
2007-06-06T00:00:00Z 650
2007-06-07T00:00:00Z 648
2007-06-08T00:00:00Z 639
2007-06-09T00:00:00Z 639
2007-06-10T00:00:00Z 639
2007-06-11T00:00:00Z 643
2007-06-12T00:00:00Z 627
2007-06-13T00:00:00Z 637
2007-06-14T00:00:00Z 615
2007-06-15T00:00:00Z 603
2007-06-16T00:00:00Z 603
2007-06-17T00:00:00Z 603
2007-06-18T00:00:00Z 604
2007-06-19T00:00:00Z 586
2007-06-20T00:00:00Z 591
2007-06-21T00:00:00Z 600
2007-06-22T00:00:00Z 604
2007-06-23T00:00:00Z 604
2007-06-24T00:00:00Z 604
2007-06-25T00:00:00Z 631
2007-06-26T00:00:00Z 646
2007-06-27T00:00:00Z 663
2007-06-28T00:00:00Z 665
2007-06-29T00:00:00Z 711
2007-06-30T00:00:00Z 711
2007-07-01T00:00:00Z 711
2007-07-02T00:00:00Z 700
2007-07-03T00:00:00Z 707
2007-07-04T00:00:00Z 707
2007-07-05T00:00:00Z 707
2007-07-06T00:00:00Z 696
2007-07-07T00:00:00Z 696
2007-07-08T00:00:00Z 696
2007-07-09T00:00:00Z 699
2007-07-10T00:00:00Z 724
2007-07-11T00:00:00Z 725
2007-07-12T00:00:00Z 719
2007-07-13T00:00:00Z 721
2007-07-14T00:00:00Z 721
2007-07-15T00:00:00Z 721
2007-07-16T00:00:00Z 722
2007-07-17T00:00:00Z 682
2007-07-18T00:00:00Z 691
2007-07-19T00:00:00Z 688
2007-07-20T00:00:00Z 706
2007-07-21T00:00:00Z 706
2007-07-22T00:00:00Z 706
2007-07-23T00:00:00Z 723
2007-07-24T00:00:00Z 751
2007-07-25T00:00:00Z 728
2007-07-26T00:00:00Z 779
2007-07-27T00:00:00Z 710
2007-07-28T00:00:00Z 710
2007-07-29T00:00:00Z 710
2007-07-30T00:00:00Z 712
2007-07-31T00:00:00Z 711
2007-08-01T00:00:00Z 718
2007-08-02T00:00:00Z 700
2007-08-03T00:00:00Z 692
2007-08-04T00:00:00Z 692
2007-08-05T00:00:00Z 692
2007-08-06T00:00:00Z 688
2007-08-07T00:00:00Z 677
2007-08-08T00:00:00Z 627
2007-08-09T00:00:00Z 651
2007-08-10T00:00:00Z 666
2007-08-11T00:00:00Z 666
2007-08-12T00:00:00Z 666
2007-08-13T00:00:00Z 660
2007-08-14T00:00:00Z 696
2007-08-15T00:00:00Z 696
2007-08-16T00:00:00Z 770
2007-08-17T00:00:00Z 745
2007-08-18T00:00:00Z 745
2007-08-19T00:00:00Z 745
2007-08-20T00:00:00Z 759
2007-08-21T00:00:00Z 763
2007-08-22T00:00:00Z 727
2007-08-23T00:00:00Z 716
2007-08-24T00:00:00Z 714
2007-08-25T00:00:00Z 714
2007-08-26T00:00:00Z 714
2007-08-27T00:00:00Z 693
2007-08-28T00:00:00Z 711
2007-08-29T00:00:00Z 689
2007-08-30T00:00:00Z 707
2007-08-31T00:00:00Z 676
2007-09-01T00:00:00Z 676
2007-09-02T00:00:00Z 676
2007-09-03T00:00:00Z 676
2007-09-04T00:00:00Z 671
2007-09-05T00:00:00Z 690
2007-09-06T00:00:00Z 690
2007-09-07T00:00:00Z 701
2007-09-08T00:00:00Z 701
2007-09-09T00:00:00Z 701
2007-09-10T00:00:00Z 698
2007-09-11T00:00:00Z 695
2007-09-12T00:00:00Z 696
2007-09-13T00:00:00Z 672
2007-09-14T00:00:00Z 672
2007-09-15T00:00:00Z 672
2007-09-16T00:00:00Z 672
2007-09-17T00:00:00Z 671
2007-09-18T00:00:00Z 637
2007-09-19T00:00:00Z 647
2007-09-20T00:00:00Z 642
2007-09-21T00:00:00Z 630
2007-09-22T00:00:00Z 630
2007-09-23T00:00:00Z 630
2007-09-24T00:00:00Z 632
2007-09-25T00:00:00Z 632
2007-09-26T00:00:00Z 614
2007-09-27T00:00:00Z 617
2007-09-28T00:00:00Z 616
2007-09-29T00:00:00Z 616
2007-09-30T00:00:00Z 616
2007-10-01T00:00:00Z 603
2007-10-02T00:00:00Z 611
2007-10-03T00:00:00Z 614
2007-10-04T00:00:00Z 608
2007-10-05T00:00:00Z 598
2007-10-06T00:00:00Z 598
2007-10-07T00:00:00Z 598
2007-10-08T00:00:00Z 598
2007-10-09T00:00:00Z 584
2007-10-10T00:00:00Z 585
2007-10-11T00:00:00Z 585
2007-10-12T00:00:00Z 582
2007-10-13T00:00:00Z 582
2007-10-14T00:00:00Z 582
2007-10-15T00:00:00Z 586
2007-10-16T00:00:00Z 591
2007-10-17T00:00:00Z 596
2007-10-18T00:00:00Z 593
2007-10-19T00:00:00Z 608
2007-10-20T00:00:00Z 608
2007-10-21T00:00:00Z 608
2007-10-22T00:00:00Z 614
2007-10-23T00:00:00Z 614
2007-10-24T00:00:00Z 621
2007-10-25T00:00:00Z 613
2007-10-26T00:00:00Z 607
2007-10-27T00:00:00Z 607
2007-10-28T00:00:00Z 607
2007-10-29T00:00:00Z 597
2007-10-30T00:00:00Z 596
2007-10-31T00:00:00Z 575
2007-11-01T00:00:00Z 590
2007-11-02T00:00:00Z 596
2007-11-03T00:00:00Z 596
2007-11-04T00:00:00Z 596
2007-11-05T00:00:00Z 594
2007-11-06T00:00:00Z 585
2007-11-07T00:00:00Z 609
2007-11-08T00:00:00Z 617
2007-11-09T00:00:00Z 621
2007-11-10T00:00:00Z 621
2007-11-11T00:00:00Z 621
2007-11-12T00:00:00Z 621
2007-11-13T00:00:00Z 611
2007-11-14T00:00:00Z 606
2007-11-15T00:00:00Z 609
2007-11-16T00:00:00Z 616
2007-11-17T00:00:00Z 616
2007-11-18T00:00:00Z 616
2007-11-19T00:00:00Z 631
2007-11-20T00:00:00Z 619
2007-11-21T00:00:00Z 637
2007-11-22T00:00:00Z 637
2007-11-23T00:00:00Z 629
2007-11-24T00:00:00Z 629
2007-11-25T00:00:00Z 629
2007-11-26T00:00:00Z 654
2007-11-27T00:00:00Z 642
2007-11-28T00:00:00Z 627
2007-11-29T00:00:00Z 633
2007-11-30T00:00:00Z 616
2007-12-01T00:00:00Z 616
2007-12-02T00:00:00Z 616
2007-12-03T00:00:00Z 632
2007-12-04T00:00:00Z 632
2007-12-05T00:00:00Z 627
2007-12-06T00:00:00Z 618
2007-12-07T00:00:00Z 611
2007-12-08T00:00:00Z 611
2007-12-09T00:00:00Z 611
2007-12-10T00:00:00Z 588
2007-12-11T00:00:00Z 606
2007-12-12T00:00:00Z 603
2007-12-13T00:00:00Z 591
2007-12-14T00:00:00Z 586
2007-12-15T00:00:00Z 586
2007-12-16T00:00:00Z 586
2007-12-17T00:00:00Z 596
2007-12-18T00:00:00Z 601
2007-12-19T00:00:00Z 607
2007-12-20T00:00:00Z 611
2007-12-21T00:00:00Z 600
2007-12-22T00:00:00Z 600
2007-12-23T00:00:00Z 600
2007-12-24T00:00:00Z 593
2007-12-25T00:00:00Z 593
2007-12-26T00:00:00Z 590
2007-12-27T00:00:00Z 598
2007-12-28T00:00:00Z 606
2007-12-29T00:00:00Z 606
2007-12-30T00:00:00Z 606
2007-12-31T00:00:00Z 614
2008-01-01T00:00:00Z 614
2008-01-02T00:00:00Z 624
2008-01-03T00:00:00Z 621
2008-01-04T00:00:00Z 624
2008-01-05T00:00:00Z 624
2008-01-06T00:00:00Z 624
2008-01-07T00:00:00Z 627
2008-01-08T00:00:00Z 622
2008-01-09T00:00:00Z 630
2008-01-10T00:00:00Z 622
2008-01-11T00:00:00Z 621
2008-01-12T00:00:00Z 621
2008-01-13T00:00:00Z 621
2008-01-14T00:00:00Z 621
2008-01-15T00:00:00Z 631
2008-01-16T00:00:00Z 633
2008-01-17T00:00:00Z 643
2008-01-18T00:00:00Z 641
2008-01-19T00:00:00Z 641
2008-01-20T00:00:00Z 641
2008-01-21T00:00:00Z 641
2008-01-22T00:00:00Z 654
2008-01-23T00:00:00Z 663
2008-01-24T00:00:00Z 641
2008-01-25T00:00:00Z 642
2008-01-26T00:00:00Z 642
2008-01-27T00:00:00Z 642
2008-01-28T00:00:00Z 642
2008-01-29T00:00:00Z 638
2008-01-30T00:00:00Z 637
2008-01-31T00:00:00Z 649
2008-02-01T00:00:00Z 655
2008-02-02T00:00:00Z 655
2008-02-03T00:00:00Z 655
2008-02-04T00:00:00Z 649
2008-02-05T00:00:00Z 657
2008-02-06T00:00:00Z 657
2008-02-07T00:00:00Z 648
2008-02-08T00:00:00Z 659
2008-02-09T00:00:00Z 659
2008-02-10T00:00:00Z 659
2008-02-11T00:00:00Z 660
2008-02-12T00:00:00Z 659
2008-02-13T00:00:00Z 655
2008-02-14T00:00:00Z 648
2008-02-15T00:00:00Z 652
2008-02-16T00:00:00Z 652
2008-02-17T00:00:00Z 652
2008-02-18T00:00:00Z 652
2008-02-19T00:00:00Z 644
2008-02-20T00:00:00Z 627
2008-02-21T00:00:00Z 618
2008-02-22T00:00:00Z 618
2008-02-23T00:00:00Z 618
2008-02-24T00:00:00Z 618
2008-02-25T00:00:00Z 605
2008-02-26T00:00:00Z 602
2008-02-27T00:00:00Z 609
2008-02-28T00:00:00Z 626
2008-02-29T00:00:00Z 640
2008-03-01T00:00:00Z 640
2008-03-02T00:00:00Z 640
2008-03-03T00:00:00Z 652
2008-03-04T00:00:00Z 654
2008-03-05T00:00:00Z 646
2008-03-06T00:00:00Z 651
2008-03-07T00:00:00Z 666
2008-03-08T00:00:00Z 666
2008-03-09T00:00:00Z 666
2008-03-10T00:00:00Z 671
2008-03-11T00:00:00Z 651
2008-03-12T00:00:00Z 663
2008-03-13T00:00:00Z 667
2008-03-14T00:00:00Z 694
2008-03-15T00:00:00Z 694
2008-03-16T00:00:00Z 694
2008-03-17T00:00:00Z 733
2008-03-18T00:00:00Z 678
2008-03-19T00:00:00Z 687
2008-03-20T00:00:00Z 687
2008-03-21T00:00:00Z 687
2008-03-22T00:00:00Z 687
2008-03-23T00:00:00Z 687
2008-03-24T00:00:00Z 662
2008-03-25T00:00:00Z 660
2008-03-26T00:00:00Z 658
2008-03-27T00:00:00Z 650
2008-03-28T00:00:00Z 660
2008-03-29T00:00:00Z 660
2008-03-30T00:00:00Z 660
2008-03-31T00:00:00Z 662
2008-04-01T00:00:00Z 650
2008-04-02T00:00:00Z 639
2008-04-03T00:00:00Z 631
2008-04-04T00:00:00Z 624
2008-04-05T00:00:00Z 624
2008-04-06T00:00:00Z 624
2008-04-07T00:00:00Z 606
2008-04-08T00:00:00Z 610
2008-04-09T00:00:00Z 616
2008-04-10T00:00:00Z 610
2008-04-11T00:00:00Z 613
2008-04-12T00:00:00Z 613
2008-04-13T00:00:00Z 613
2008-04-14T00:00:00Z 611
2008-04-15T00:00:00Z 602
2008-04-16T00:00:00Z 588
2008-04-17T00:00:00Z 597
2008-04-18T00:00:00Z 587
2008-04-19T00:00:00Z 587
2008-04-20T00:00:00Z 587
2008-04-21T00:00:00Z 591
2008-04-22T00:00:00Z 593
2008-04-23T00:00:00Z 590
2008-04-24T00:00:00Z 580
2008-04-25T00:00:00Z 574
2008-04-26T00:00:00Z 574
2008-04-27T00:00:00Z 574
2008-04-28T00:00:00Z 578
2008-04-29T00:00:00Z 577
2008-04-30T00:00:00Z 574
2008-05-01T00:00:00Z 580
2008-05-02T00:00:00Z 571
2008-05-03T00:00:00Z 571
2008-05-04T00:00:00Z 571
2008-05-05T00:00:00Z 569
2008-05-06T00:00:00Z 564
2008-05-07T00:00:00Z 567
2008-05-08T00:00:00Z 576
2008-05-09T00:00:00Z 581
2008-05-10T00:00:00Z 581
2008-05-11T00:00:00Z 581
2008-05-12T00:00:00Z 580
2008-05-13T00:00:00Z 565
2008-05-14T00:00:00Z 558
2008-05-15T00:00:00Z 566
2008-05-16T00:00:00Z 564
2008-05-17T00:00:00Z 564
2008-05-18T00:00:00Z 564
2008-05-19T00:00:00Z 564
2008-05-20T00:00:00Z 565
2008-05-21T00:00:00Z 561
2008-05-22T00:00:00Z 547
2008-05-23T00:00:00Z 554
2008-05-24T00:00:00Z 554
2008-05-25T00:00:00Z 554
2008-05-26T00:00:00Z 554
2008-05-27T00:00:00Z 545
2008-05-28T00:00:00Z 544
2008-05-29T00:00:00Z 538
2008-05-30T00:00:00Z 541
2008-05-31T00:00:00Z 541
2008-06-01T00:00:00Z 541
2008-06-02T00:00:00Z 547
2008-06-03T00:00:00Z 556
2008-06-04T00:00:00Z 550
2008-06-05T00:00:00Z 545
2008-06-06T00:00:00Z 555
2008-06-07T00:00:00Z 555
2008-06-08T00:00:00Z 555
2008-06-09T00:00:00Z 568
2008-06-10T00:00:00Z 556
2008-06-11T00:00:00Z 560
2008-06-12T00:00:00Z 563
2008-06-13T00:00:00Z 562
2008-06-14T00:00:00Z 562
2008-06-15T00:00:00Z 562
2008-06-16T00:00:00Z 562
2008-06-17T00:00:00Z 558
2008-06-18T00:00:00Z 550
2008-06-19T00:00:00Z 552
2008-06-20T00:00:00Z 579
2008-06-21T00:00:00Z 579
2008-06-22T00:00:00Z 579
2008-06-23T00:00:00Z 574
2008-06-24T00:00:00Z 582
2008-06-25T00:00:00Z 583
2008-06-26T00:00:00Z 598
2008-06-27T00:00:00Z 610
2008-06-28T00:00:00Z 610
2008-06-29T00:00:00Z 610
2008-06-30T00:00:00Z 596
2008-07-01T00:00:00Z 598
2008-07-02T00:00:00Z 607
2008-07-03T00:00:00Z 610
2008-07-04T00:00:00Z 610
2008-07-05T00:00:00Z 610
2008-07-06T00:00:00Z 610
2008-07-07T00:00:00Z 611
2008-07-08T00:00:00Z 665
2008-07-09T00:00:00Z 663
2008-07-10T00:00:00Z 684
2008-07-11T00:00:00Z 672
2008-07-12T00:00:00Z 672
2008-07-13T00:00:00Z 672
2008-07-14T00:00:00Z 678
2008-07-15T00:00:00Z 694
2008-07-16T00:00:00Z 693
2008-07-17T00:00:00Z 687
2008-07-18T00:00:00Z 687
2008-07-19T00:00:00Z 687
2008-07-20T00:00:00Z 687
2008-07-21T00:00:00Z 687
2008-07-22T00:00:00Z 684
2008-07-23T00:00:00Z 669
2008-07-24T00:00:00Z 682
2008-07-25T00:00:00Z 673
2008-07-26T00:00:00Z 673
2008-07-27T00:00:00Z 673
2008-07-28T00:00:00Z 682
2008-07-29T00:00:00Z 678
2008-07-30T00:00:00Z 663
2008-07-31T00:00:00Z 664
2008-08-01T00:00:00Z 666
2008-08-02T00:00:00Z 666
2008-08-03T00:00:00Z 666
2008-08-04T00:00:00Z 665
2008-08-05T00:00:00Z 661
2008-08-06T00:00:00Z 662
2008-08-07T00:00:00Z 675
2008-08-08T00:00:00Z 674
2008-08-09T00:00:00Z 674
2008-08-10T00:00:00Z 674
2008-08-11T00:00:00Z 672
2008-08-12T00:00:00Z 682
2008-08-13T00:00:00Z 680
2008-08-14T00:00:00Z 684
2008-08-15T00:00:00Z 687
2008-08-16T00:00:00Z 687
2008-08-17T00:00:00Z 687
2008-08-18T00:00:00Z 723
2008-08-19T00:00:00Z 720
2008-08-20T00:00:00Z 725
2008-08-21T00:00:00Z 728
2008-08-22T00:00:00Z 725
2008-08-23T00:00:00Z 725
2008-08-24T00:00:00Z 725
2008-08-25T00:00:00Z 733
2008-08-26T00:00:00Z 741
2008-08-27T00:00:00Z 742
2008-08-28T00:00:00Z 728
2008-08-29T00:00:00Z 724
2008-08-30T00:00:00Z 724
2008-08-31T00:00:00Z 724
2008-09-01T00:00:00Z 724
2008-09-02T00:00:00Z 731
2008-09-03T00:00:00Z 737
2008-09-04T00:00:00Z 749
2008-09-05T00:00:00Z 762
2008-09-06T00:00:00Z 762
2008-09-07T00:00:00Z 762
2008-09-08T00:00:00Z 756
2008-09-09T00:00:00Z 804
2008-09-10T00:00:00Z 806
2008-09-11T00:00:00Z 831
2008-09-12T00:00:00Z 841
2008-09-13T00:00:00Z 841
2008-09-14T00:00:00Z 841
2008-09-15T00:00:00Z 974
2008-09-16T00:00:00Z 1006
2008-09-17T00:00:00Z 1026
2008-09-18T00:00:00Z 1037
2008-09-19T00:00:00Z 927
2008-09-20T00:00:00Z 927
2008-09-21T00:00:00Z 927
2008-09-22T00:00:00Z 904
2008-09-23T00:00:00Z 910
2008-09-24T00:00:00Z 930
2008-09-25T00:00:00Z 946
2008-09-26T00:00:00Z 952
2008-09-27T00:00:00Z 952
2008-09-28T00:00:00Z 952
2008-09-29T00:00:00Z 1008
2008-09-30T00:00:00Z 1001
2008-10-01T00:00:00Z 1078
2008-10-02T00:00:00Z 1162
2008-10-03T00:00:00Z 1160
2008-10-04T00:00:00Z 1160
2008-10-05T00:00:00Z 1160
2008-10-06T00:00:00Z 1341
2008-10-07T00:00:00Z 1298
2008-10-08T00:00:00Z 1347
2008-10-09T00:00:00Z 1431
2008-10-10T00:00:00Z 1509
2008-10-11T00:00:00Z 1509
2008-10-12T00:00:00Z 1509
2008-10-13T00:00:00Z 1509
2008-10-14T00:00:00Z 1397
2008-10-15T00:00:00Z 1470
2008-10-16T00:00:00Z 1543
2008-10-17T00:00:00Z 1610
2008-10-18T00:00:00Z 1610
2008-10-19T00:00:00Z 1610
2008-10-20T00:00:00Z 1668
2008-10-21T00:00:00Z 1916
2008-10-22T00:00:00Z 2439
2008-10-23T00:00:00Z 2819
2008-10-24T00:00:00Z 2989
2008-10-25T00:00:00Z 2989
2008-10-26T00:00:00Z 2989
2008-10-27T00:00:00Z 2985
2008-10-28T00:00:00Z 3130
2008-10-29T00:00:00Z 3129
2008-10-30T00:00:00Z 3153
2008-10-31T00:00:00Z 3150
2008-11-01T00:00:00Z 3150
2008-11-02T00:00:00Z 3150
2008-11-03T00:00:00Z 3080
2008-11-04T00:00:00Z 3089
2008-11-05T00:00:00Z 3109
2008-11-06T00:00:00Z 3109
2008-11-07T00:00:00Z 2945
2008-11-08T00:00:00Z 2945
2008-11-09T00:00:00Z 2945
2008-11-10T00:00:00Z 2941
2008-11-11T00:00:00Z 2941
2008-11-12T00:00:00Z 3029
2008-11-13T00:00:00Z 4218
2008-11-14T00:00:00Z 4460
2008-11-15T00:00:00Z 4460
2008-11-16T00:00:00Z 4460
2008-11-17T00:00:00Z 4457
2008-11-18T00:00:00Z 4469
2008-11-19T00:00:00Z 4476
2008-11-20T00:00:00Z 4493
2008-11-21T00:00:00Z 4280
2008-11-22T00:00:00Z 4280
2008-11-23T00:00:00Z 4280
2008-11-24T00:00:00Z 4213
2008-11-25T00:00:00Z 4039
2008-11-26T00:00:00Z 3575
2008-11-27T00:00:00Z 3575
2008-11-28T00:00:00Z 3576
2008-11-29T00:00:00Z 3576
2008-11-30T00:00:00Z 3576
2008-12-01T00:00:00Z 3604
2008-12-02T00:00:00Z 3481
2008-12-03T00:00:00Z 3489
2008-12-04T00:00:00Z 3558
2008-12-05T00:00:00Z 3490
2008-12-06T00:00:00Z 3490
2008-12-07T00:00:00Z 3490
2008-12-08T00:00:00Z 3486
2008-12-09T00:00:00Z 3491
2008-12-10T00:00:00Z 3511
2008-12-11T00:00:00Z 3496
2008-12-12T00:00:00Z 3924
2008-12-13T00:00:00Z 3924
2008-12-14T00:00:00Z 3924
2008-12-15T00:00:00Z 4325
2008-12-16T00:00:00Z 5020
2008-12-17T00:00:00Z 5040
2008-12-18T00:00:00Z 5054
2008-12-19T00:00:00Z 5055
2008-12-20T00:00:00Z 5055
2008-12-21T00:00:00Z 5055
2008-12-22T00:00:00Z 5069
2008-12-23T00:00:00Z 4666
2008-12-24T00:00:00Z 4672
2008-12-25T00:00:00Z 4672
2008-12-26T00:00:00Z 4671
2008-12-27T00:00:00Z 4671
2008-12-28T00:00:00Z 4671
2008-12-29T00:00:00Z 4735
2008-12-30T00:00:00Z 4729
2008-12-31T00:00:00Z 4731
2009-01-01T00:00:00Z 4731
2009-01-02T00:00:00Z 4720
2009-01-03T00:00:00Z 4720
2009-01-04T00:00:00Z 4720
2009-01-05T00:00:00Z 4342
2009-01-06T00:00:00Z 4039
2009-01-07T00:00:00Z 3930
2009-01-08T00:00:00Z 3937
2009-01-09T00:00:00Z 3947
2009-01-10T00:00:00Z 3947
2009-01-11T00:00:00Z 3947
2009-01-12T00:00:00Z 3958
2009-01-13T00:00:00Z 3963
2009-01-14T00:00:00Z 3829
2009-01-15T00:00:00Z 3752
2009-01-16T00:00:00Z 3748
2009-01-17T00:00:00Z 3748
2009-01-18T00:00:00Z 3748
2009-01-19T00:00:00Z 3748
2009-01-20T00:00:00Z 3710
2009-01-21T00:00:00Z 3710
2009-01-22T00:00:00Z 3713
2009-01-23T00:00:00Z 3713
2009-01-24T00:00:00Z 3713
2009-01-25T00:00:00Z 3713
2009-01-26T00:00:00Z 3715
2009-01-27T00:00:00Z 3861
2009-01-28T00:00:00Z 3747
2009-01-29T00:00:00Z 3835
2009-01-30T00:00:00Z 3842
2009-01-31T00:00:00Z 3842
2009-02-01T00:00:00Z 3842
2009-02-02T00:00:00Z 3877
2009-02-03T00:00:00Z 3884
2009-02-04T00:00:00Z 3928
2009-02-05T00:00:00Z 3934
2009-02-06T00:00:00Z 3933
2009-02-07T00:00:00Z 3933
2009-02-08T00:00:00Z 3933
2009-02-09T00:00:00Z 3933
2009-02-10T00:00:00Z 3953
2009-02-11T00:00:00Z 3480
2009-02-12T00:00:00Z 3487
2009-02-13T00:00:00Z 3477
2009-02-14T00:00:00Z 3477
2009-02-15T00:00:00Z 3477
2009-02-16T00:00:00Z 3477
2009-02-17T00:00:00Z 3497
2009-02-18T00:00:00Z 3468
2009-02-19T00:00:00Z 3463
2009-02-20T00:00:00Z 3486
2009-02-21T00:00:00Z 3486
2009-02-22T00:00:00Z 3486
2009-02-23T00:00:00Z 3425
2009-02-24T00:00:00Z 3506
2009-02-25T00:00:00Z 3427
2009-02-26T00:00:00Z 3428
2009-02-27T00:00:00Z 3433
2009-02-28T00:00:00Z 3433
2009-03-01T00:00:00Z 3433
2009-03-02T00:00:00Z 3464
2009-03-03T00:00:00Z 3456
2009-03-04T00:00:00Z 3459
2009-03-05T00:00:00Z 3476
2009-03-06T00:00:00Z 3477
2009-03-07T00:00:00Z 3477
2009-03-08T00:00:00Z 3477
2009-03-09T00:00:00Z 3475
2009-03-10T00:00:00Z 3470
2009-03-11T00:00:00Z 3481
2009-03-12T00:00:00Z 3487
2009-03-13T00:00:00Z 3493
2009-03-14T00:00:00Z 3493
2009-03-15T00:00:00Z 3493
2009-03-16T00:00:00Z 3492
2009-03-17T00:00:00Z 3491
2009-03-18T00:00:00Z 3537
2009-03-19T00:00:00Z 3533
2009-03-20T00:00:00Z 3535
2009-03-21T00:00:00Z 3535
2009-03-22T00:00:00Z 3535
2009-03-23T00:00:00Z 3538
2009-03-24T00:00:00Z 3538
2009-03-25T00:00:00Z 3698
2009-03-26T00:00:00Z 3702
2009-03-27T00:00:00Z 3700
2009-03-28T00:00:00Z 3700
2009-03-29T00:00:00Z 3700
2009-03-30T00:00:00Z 3687
2009-03-31T00:00:00Z 3568
2009-04-01T00:00:00Z 3519
2009-04-02T00:00:00Z 3514
2009-04-03T00:00:00Z 3394
2009-04-04T00:00:00Z 3394
2009-04-05T00:00:00Z 3394
2009-04-06T00:00:00Z 3396
2009-04-07T00:00:00Z 3415
2009-04-08T00:00:00Z 3417
2009-04-09T00:00:00Z 3415
2009-04-10T00:00:00Z 3415
2009-04-11T00:00:00Z 3415
2009-04-12T00:00:00Z 3415
2009-04-13T00:00:00Z 3418
2009-04-14T00:00:00Z 3435
2009-04-15T00:00:00Z 3446
2009-04-16T00:00:00Z 3443
2009-04-17T00:00:00Z 3437
